Source	ItemID	kText	cText
desc	$547	마법서 (힐 올)	魔法書 (體力回復術)
desc	$548	마법서 (아이스 랜스)	魔法書 (冰矛圍籬)
desc	$549	마법서 (서먼 몬스터)	魔法書 (召喚術)
desc	$550	마법서 (홀리 워크)	魔法書 (神聖疾走)
desc	$551	마법서 (토네이도)	魔法書 (龍捲風)
desc	$552	마법서 (풀 힐)	魔法書 (全部治癒術)
desc	$553	마법서 (파이어월)	魔法書 (火牢)
desc	$554	마법서 (블리자드)	魔法書 (冰雪暴)
desc	$555	마법서 (인비지블리티)	魔法書 (隱身術)
desc	$556	마법서 (리절렉션)	魔法書 (返生術)
desc	$557	마법서 (라이트닝 스톰)	魔法書 (雷霆風暴)
desc	$558	마법서 (포그 오브 슬리핑)	魔法書 (沉睡之霧)
desc	$559	마법서 (셰이프 체인지)	魔法書 (變形術)
desc	$560	마법서 (이뮨 투 함)	魔法書 (聖結界)
desc	$561	마법서 (매스 텔레포트)	魔法書 (集體傳送術)
desc	$562	마법서 (크리에이트 매지컬 웨폰)	魔法書 (創造魔法武器)
desc	$563	마법서 (미티어 스트라이크)	魔法書 (流星雨)
desc	$564	마법서 (그레이트 리절렉션)	魔法書 (終極返生術)
desc	$565	마법서 (매스 슬로우)	魔法書 (集體緩速術)
desc	$566	마법서 (디스인티그레이트)	魔法書 (究極光裂術)
desc	$567	의	的
desc	$568	스람	索連
desc	$569	마법 방어 투구	抗魔法頭盔
desc	$570	참나무 지팡이	橡木魔法杖
desc	$571	마법사의 지팡이	美基魔法杖
desc	$572	마력의 지팡이	巫術魔法杖
desc	$573	힘의 지팡이	力量魔法杖
desc	$574	물의 신의 석장	伊娃的水鉤
desc	$575	바람의 신의 막대	沙哈的風魔法杖
desc	$576	불의 신의 홀	帕格立歐炙熱之竿
desc	$577	대지의 신의 지팡이	梅弗的莫臼藍棍
desc	$578	아인하사드의 의지	殷海薩的意志
desc	$579	그랑 카인의 뜻	格蘭肯的邪惡
desc	$580	무명 로브	綿質長袍
desc	$581	가죽 코트	皮外套
desc	$582	경화 가죽 갑옷	硬皮甲
desc	$583	미스릴 메쉬	米索莉網
desc	$584	청색 로브	青色長袍
desc	$585	적색 코트	赤色外套
desc	$586	녹색 외투	綠色外套
desc	$587	흰색 조끼	白色背心
desc	$588	황금의 법의	黃金之法衣
desc	$589	흑색 법의	黑色法衣
desc	$590	거북이등 로브	海龜長袍
desc	$591	요정족 장검	精靈長劍
desc	$592	요정족 장궁	精靈長弓
desc	$593	요정족 코트	精靈外套
desc	$594	요정족 메쉬	精靈網
desc	$595	요정족 사슬 갑옷	精靈鏈甲
desc	$596	궁도용 장갑	箭術手套
desc	$597	신록의 망토	綠色斗篷
desc	$598	다마스커스 검	大馬士革刀
desc	$599	에스톡	艾須同
desc	$600	피묻은 장검	血腥之劍
desc	$601	불화살	火箭
desc	$602	마법 모자	能量頭盔
desc	$603	지혜의 판금 갑옷	智慧金屬盔甲
desc	$604	불굴의 판금 갑옷	意志金屬盔甲
desc	$605	힘의 장검	力量長劍
desc	$606	지식의 장검	知識長劍
desc	$607	오크 근위병	妖魔城堡警衛
desc	$608	아주 배고픔	非常餓
desc	$609	약간 배고픔	稍微餓。
desc	$610	보통	普通。
desc	$611	배부름	稍微飽。
desc	$612	아주 배부름	非常飽。
desc	$613	수집	收集
desc	$614	존슨	詹森
desc	$615	딕	迪克
desc	$616	에너지 헬멧	能量頭盔
desc	$617	빨간 양말	紅短襪
desc	$618	매스 텔레포트 주문서	全體傳送術的卷軸
desc	$619	가스트 로드	卡司特王
desc	$620	베릴	威利
desc	$621	해피	幸福
desc	$622	메리	快樂
desc	$623	조이	喜歡
desc	$624	스카이하트	飛空鹿
desc	$625	골든 퍼	黃金毛皮
desc	$626	나이트 아이	夜之眼
desc	$627	라우퀴	拉奇
desc	$628	다크 파이어	黑暗之火
desc	$629	님프	女神
desc	$630	세조	沙揉
desc	$631	더 셰도우	陰影
desc	$632	더 블루	藍色
desc	$633	로즈라이데	羅瑟萊得
desc	$634	레세비스	萊瑟必得
desc	$635	스틸 팡	鋼鐵尖牙
desc	$636	로키	洛基
desc	$637	페너트레이트	穿透
desc	$638	토르	托
desc	$639	포세이돈	波西頓
desc	$640	솔론	索隆
desc	$641	라스미나	萊瑟米娜
desc	$642	스타라이트	星光
desc	$643	루만	露門
desc	$644	자이언트 스트렝스	怪力巨人
desc	$645	시프	希孚
desc	$646	켈베로스	希比羅
desc	$647	더 레드	紅色
desc	$648	피어스 아이	兇猛的眼睛
desc	$649	인드라	因朵拉
desc	$650	아이언 팡	鐵尖牙
desc	$651	이프리트	艾弗力特
desc	$652	헤르메스	何摩思
desc	$653	탈로스	塔羅思
desc	$654	헤카진	黑克津
desc	$655	비슈누	米修
desc	$656	실버	銀
desc	$657	부바빅	巴發比
desc	$658	진	琴
desc	$659	시바	希娃
desc	$660	더 화이트	白色
desc	$661	네파우	那伊帕
desc	$662	리바이어던	萊邁爾侖
desc	$663	테테시즈	泰特希
desc	$664	우사스	幽瑟斯
desc	$665	킨드리에	金得利
desc	$666	바하무트	巴哈姆特
desc	$667	가드 독	警衛犬
desc	$668	더 블랙	黑色
desc	$669	제우스	宙斯
desc	$670	헤라	希拉
desc	$671	세트	芭樂
desc	$672	사쥬카그	沙如卡
desc	$673	아담	龍
desc	$674	자우멘	納門
desc	$675	이브	汪汪
desc	$676	행운의 티셔츠	幸運的Ｔ恤
desc	$677	T-shirt of Eva	伊娃的Ｔ恤
desc	$678	해피&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	幸福&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$679	메리&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	快樂&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$680	조이&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	歡喜&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$681	스카이하트&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	飛空鹿&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$682	골든 퍼&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	黃金毛皮&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$683	나이트 아이&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	夜之眼&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$684	라우퀴&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	拉奇&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$685	다크 파이어&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	黑暗之火&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$686	님프&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	女神&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$687	세조&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	沙揉&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$688	더 셰도우&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	陰影&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$689	더 블루&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	藍色&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$690	로즈라이데&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	羅瑟萊得&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$691	레세비스&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	萊瑟必思&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$692	스틸 팡&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	鋼鐵尖牙&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$693	로키&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	洛基&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$694	페너트레이트&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	穿透&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$695	토르&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	托&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$696	포세이돈&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	波西頓&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$697	솔론&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	索隆&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$698	라스미나&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	萊瑟米娜&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$699	스타라이트&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	星光&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$700	루만&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	露門&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$701	지아언트 스트렝스&nbsp;	怪力巨人&nbsp;
desc	$702	시프&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	希孚&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$703	켈베로스&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	希比羅&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$704	더 레드&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	紅色&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$705	피어스 아이&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	兇猛的眼睛&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$706	인드라&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	因朵拉&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$707	아이언 팡&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	鐵尖牙&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$708	이프리트&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	艾弗力特&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$709	헤르메스&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	何摩思&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$710	탈로스&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	塔羅思&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$711	헤카진&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	黑克津&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$712	비슈누&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	米修&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$713	실버&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	銀&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$714	부바빅&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	巴發比&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$715	진&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	琴&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$716	시바&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	希娃&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$717	더 화이트&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	白色&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$718	네파우&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	那伊帕&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$719	리바이어던&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	萊邁爾侖&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$720	테테시즈&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	泰特希&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$721	우사스&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	幽瑟斯&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$722	킨드리에&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	金得利&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$723	바하무트&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	巴哈姆特&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$724	가드 독&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	警衛犬&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$725	더 블랙&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	黑色&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$726	제우스&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	宙斯&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$727	헤라&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	希拉&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$728	세트&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	芭樂&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$729	사쥬카그&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	沙如卡&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$730	아담&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	龍&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$731	자우멘&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	納門&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$732	이브&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;	汪汪&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
desc	$733	에이브라함	亞伯拉罕
desc	$734	튜링	特玲
desc	$735	이반	伊凡
desc	$736	동물 토너먼트 표	動物競賽票
desc	$737	밥	鮑伯
desc	$738	루카	魯卡
desc	$739	'동물 콜롯세움' 선수 등록 마감	距『動物競技場』登記時間結束還有
desc	$740	'동물 토너먼트' 선수 등록 마감	距『動物競技場』登記時間結束還有
desc	$741	'동물 토너먼트' 경기 시작	『動物競技場』開始比賽
desc	$742	이번 경기의 승자는	這場比賽的優勝者是…
desc	$743	의	的
desc	$744	이제부터 8강전을 시작합니다!	現在開始進行比賽！
desc	$745	이제부터 4강전을 시작합니다!	現在開始進行準決賽！
desc	$746	이제부터 결승전을 시작합니다!	現在開始進行最後決賽！
desc	$747	참가 확인서	錦標賽證明書
desc	$748	숲과 요정의 어머니	迷幻森林之母
desc	$749	네루파	娜魯帕
desc	$750	엘	艾爾
desc	$751	호런	何侖
desc	$752	아라크네	芮克妮
desc	$753	판	潘
desc	$754	페어리	精靈
desc	$755	엔트	安特
desc	$756	듀펠게넌	都佩傑諾
desc	$757	펑거스	蘑菇
desc	$758	브롭	布拉伯
desc	$759	작은 활	短弓
desc	$760	판의 갈기털	潘的鬃毛
desc	$761	미스릴 원석	粗糙的米索莉塊
desc	$762	정령의 돌	元素石
desc	$763	엔트의 줄기	安特之樹枝
desc	$764	버섯포자의 즙	蘑菇汁
desc	$765	오우거의 눈물	食人巨魔的血
desc	$766	실	線
desc	$767	미스릴	純粹的米索莉塊
desc	$768	페어리 더스트	精靈粉末
desc	$769	아라크네의 거미줄	芮克妮的網
desc	$770	엔트의 껍질	安特之樹皮
desc	$771	오리하루콘	奧里哈魯根
desc	$772	미스릴 실	米索莉線
desc	$773	미스릴 화살	米索莉箭
desc	$774	아라크네의 허물	芮克妮的蛻皮
desc	$775	활 골무	腕甲
desc	$776	페어리의 날개	精靈羽翼
desc	$777	마법의 플룻	魔法笛子
desc	$778	나무방패	木盾
desc	$779	미스릴 판금	米索莉金屬板
desc	$780	오리하루콘 판금	奧里哈魯根金屬板
desc	$781	나무 갑옷	木甲
desc	$782	요정족 흉갑	精靈護胸金屬板
desc	$783	판의 뿔	潘的角
desc	$784	크로스 보우	十字弓
desc	$785	단검신	短劍的劍身
desc	$786	장검신	長劍的劍身
desc	$787	오리하루콘 검신	奧里哈魯根的劍身
desc	$788	요정족 판금 갑옷	精靈金屬盔甲
desc	$789	레이피어	細劍
desc	$790	엘름의 축복	艾爾穆的祝福
desc	$791	미스릴 도금 뿔	覆上米索莉的角
desc	$792	오리하루콘 도금 뿔	覆上奧里哈魯根的角
desc	$793	메일 브레이커	鎖子甲破壞者
desc	$794	엔트의 열매	安特的水果
desc	$795	파워 글로브	力量手套
desc	$796	요정족 사슬 갑옷	精靈鏈甲
desc	$797	듀펠게넌의 목걸이	都佩傑諾的項鍊
desc	$798	나무 줄기 옷	木製的夾克
desc	$799	고급	品質
desc	$800	최고급	高品質
desc	$801	마법 방어 요정족 검	抗魔精靈短劍
desc	$802	민첩도 향상 요정족 검	敏捷精靈短劍
desc	$803	마력 향상 요정족 검	魔法精靈短劍
desc	$804	그대여. 목숨이 아까우면 빨리 이곳을 떠날지어다. 이곳은 그대같은 자가 더럽히지 못할 신성한 곳이다.	人類，如果你重視你的生命現在就快離開這神聖的地方。
desc	$805	페어리 퀸	精靈女皇
desc	$806	제길할, 너도 내 연구를 방해하러 온 놈이냐!	該死，你也是來妨礙我的研究的嗎？
desc	$807	도대체 왜 세상에는 내 연구를 시샘하는 놈들이 이렇게 많은거지!	真是可惡為什麼有那麼多人要來妨礙我的研究？
desc	$808	받아라!	去死吧！
desc	$809	하하하! 실력도 없는 놈이 까불기는! 당장 내 눈 앞에서 꺼져버려!	哈哈哈！沒有能力就滾！立刻滾！
desc	$810	두고보자, 언젠가는 원수를 갚아주마!	有一天你會付出代價的！
desc	$811	나르엔	那翰
desc	$812	도에트	多特
desc	$813	후린달렌	胡林戴里恩
desc	$814	오크 주민	妖魔農夫
desc	$815	동족을 살해한 자는 자신의 피로 그 죄를 씻게 되리라.	若殺害同族，必須以自己的生命贖罪。
desc	$816	1번 경기장	第一競技場
desc	$817	2번 경기장	第二競技場
desc	$818	3번 경기장	第三競技場
desc	$819	4번 경기장	第四競技場
desc	$820	모리엔	莫里恩
desc	$821	테오도르	里爾得
desc	$822	...지금. 가지. 껍질. 없다. 나중에. 다시. 와라.	現在、沒有樹皮、沒有枝脈。稍後、來、再一次、
desc	$823	모든 것에는 한도가 있는 법. 나에게 실을 자을 시간을 다오.	任何事物都有限制，給我時間去製造線。
desc	$824	갈기털이 남아나질 않겠다! 좀 있다해!	我已經沒有鬃毛了！待會再來吧！
desc	$825	이런 곳에 가두었다고 나를 완전히 제어할 수 있다 생각하지 말라, 인간들이여!	愚蠢的人類！將我關在這裡也無法控制我的！
